id,materia,grado,tema,tema_descripcion,parametro,porcentaje_nivel_1,porcentaje_nivel_2,porcentaje_nivel_3,porcentaje_nivel_4,puntaje_promedio,quintil_i_puntaje,quintil_v_puntaje,nota_tooltip,nota_grafico
2.1,Lectura,6,Familia: Nivel socioeconómico,"Índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda. Se compara el Quintil I (20% NSE más bajo) con el Quintil V (20% NSE más alto).",Quintil 5,0.18,0.44,0.18,0.2,714.58,,,,
2.1,Matemáticas,3,Familia: Nivel socioeconómico,"Índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda. Se compara el Quintil I (20% NSE más bajo) con el Quintil V (20% NSE más alto).",Quintil 1,0.91,0.07,0.02,0,597.06,,,,
2.1,Matemáticas,3,Familia: Nivel socioeconómico,"Índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda. Se compara el Quintil I (20% NSE más bajo) con el Quintil V (20% NSE más alto).",Quintil 5,0.57,0.23,0.18,0.02,673.54,,,,
2.1,Matemáticas,6,Familia: Nivel socioeconómico,"Índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda. Se compara el Quintil I (20% NSE más bajo) con el Quintil V (20% NSE más alto).",Quintil 1,0.9,0.1,0,0,605.72,,,,
2.1,Matemáticas,6,Familia: Nivel socioeconómico,"Índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda. Se compara el Quintil I (20% NSE más bajo) con el Quintil V (20% NSE más alto).",Quintil 5,0.53,0.39,0.07,0.01,680.2,,,,
2.2,Ciencias,6,Asistencia en educación inicial entre los 4 y 6 años,"Indicador de asistencia regular del estudiante, durante al menos un año a educación formal inicial al momento de rendir la prueba ERCE en 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019.",No,0.68,0.29,0.02,0,635.87,,,,
2.2,Ciencias,6,Asistencia en educación inicial entre los 4 y 6 años,"Indicador de asistencia regular del estudiante, durante al menos un año a educación formal inicial al momento de rendir la prueba ERCE en 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019.",Sí,0.58,0.36,0.06,0.01,653.77,,,,
2.2,Lectura,3,Asistencia en educación inicial entre los 4 y 6 años,"Indicador de asistencia regular del estudiante, durante al menos un año a educación formal inicial al momento de rendir la prueba ERCE en 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019.",No,0.68,0.15,0.14,0.03,,,,,
2.2,Lectura,3,Asistencia en educación inicial entre los 4 y 6 años,"Indicador de asistencia regular del estudiante, durante al menos un año a educación formal inicial al momento de rendir la prueba ERCE en 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019.",Sí,0.7,0.13,0.12,0.06,,,,,
2.2,Lectura,6,Asistencia en educación inicial entre los 4 y 6 años,"Indicador de asistencia regular del estudiante, durante al menos un año a educación formal inicial al momento de rendir la prueba ERCE en 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019.",No,0.47,0.43,0.06,0.03,624.01,,,,
2.2,Lectura,6,Asistencia en educación inicial entre los 4 y 6 años,"Indicador de asistencia regular del estudiante, durante al menos un año a educación formal inicial al momento de rendir la prueba ERCE en 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019.",Sí,0.38,0.44,0.1,0.08,651.53,,,,
2.2,Matemáticas,3,Asistencia en educación inicial entre los 4 y 6 años,"Indicador de asistencia regular del estudiante, durante al menos un año a educación formal inicial al momento de rendir la prueba ERCE en 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019.",No,0.78,0.17,0.06,0,,,,,
2.2,Matemáticas,3,Asistencia en educación inicial entre los 4 y 6 años,"Indicador de asistencia regular del estudiante, durante al menos un año a educación formal inicial al momento de rendir la prueba ERCE en 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019.",Sí,0.77,0.15,0.08,0.01,,,,,
2.2,Matemáticas,6,Asistencia en educación inicial entre los 4 y 6 años,"Indicador de asistencia regular del estudiante, durante al menos un año a educación formal inicial al momento de rendir la prueba ERCE en 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019.",No,0.85,0.14,0.01,0,621.79,,,,
2.2,Matemáticas,6,Asistencia en educación inicial entre los 4 y 6 años,"Indicador de asistencia regular del estudiante, durante al menos un año a educación formal inicial al momento de rendir la prueba ERCE en 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019.",Sí,0.75,0.23,0.02,0,640.32,,,,
2.2,Ciencias,6,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Dos o más veces al mes,0.64,0.31,0.05,0,641.41,,,,
2.2,Ciencias,6,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Menos de una vez al mes,0.57,0.36,0.06,0.01,655.97,,,,
2.2,Lectura,3,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Dos o más veces al mes,0.78,0.11,0.08,0.03,614.99,,,,
2.2,Lectura,3,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Menos de una vez al mes,0.68,0.14,0.12,0.05,635.43,,,,
2.2,Lectura,6,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Dos o más veces al mes,0.45,0.41,0.08,0.06,634.98,,,,
2.2,Lectura,6,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Menos de una vez al mes,0.38,0.44,0.1,0.09,652.43,,,,
2.2,Matemáticas,3,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Dos o más veces al mes,0.85,0.11,0.04,0,617.75,,659.81,,
2.2,Matemáticas,3,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Menos de una vez al mes,0.76,0.16,0.08,0.01,636.46,,686.63,,
2.2,Matemáticas,6,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Dos o más veces al mes,0.8,0.19,0.01,0,628.91,,,,
2.2,Matemáticas,6,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Menos de una vez al mes,0.74,0.23,0.03,0,642.78,,,,
2.2,Ciencias,6,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Nunca,0.52,0.4,0.07,0.01,666.08,628.68,710.64,,
2.2,Ciencias,6,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Una o más veces,0.82,0.17,0.01,0,604.8,593.72,631.36,,
2.2,Lectura,3,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Nunca,0.6,0.17,0.16,0.07,656.79,613.56,713.39,,
2.2,Lectura,3,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Una o más veces,0.88,0.08,0.03,0,590.62,586.94,618.24,,
2.2,Lectura,6,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Nunca,0.32,0.47,0.12,0.09,666.86,613.22,726.41,,
2.2,Lectura,6,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Una o más veces,0.63,0.34,0.03,0.01,588.13,576.7,628.88,,
2.2,Matemáticas,3,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Nunca,0.7,0.2,0.1,0.01,650.86,,695.87,,
2.2,Matemáticas,3,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Una o más veces,0.92,0.07,0.02,0,602.28,,622.87,,
2.2,Matemáticas,6,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Nunca,0.71,0.26,0.03,0,648.78,615.51,687.23,,
2.2,Matemáticas,6,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Una o más veces,0.92,0.07,0,0,603.01,596.17,624.14,,
2.3,Ciencias,6,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.57,0.37,0.05,0.01,,,,,
2.3,Ciencias,6,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.59,0.35,0.05,0.01,,,,,
2.3,Lectura,3,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.67,0.14,0.13,0.06,640.26,,,,
2.3,Lectura,3,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.73,0.12,0.11,0.04,624.46,,,,
2.3,Lectura,6,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.38,0.46,0.09,0.07,,,,,
2.3,Lectura,6,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.4,0.43,0.1,0.08,,,,,
2.3,Matemáticas,3,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.74,0.17,0.08,0,640.1,,,,
2.3,Matemáticas,3,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.8,0.13,0.07,0.01,625.11,,,,
2.3,Matemáticas,6,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.76,0.23,0.01,0,,,,,
2.3,Matemáticas,6,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.76,0.21,0.02,0,,,,,
2.3,Ciencias,6,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.52,0.42,0.05,0,,,,,
2.3,Ciencias,6,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.58,0.35,0.06,0.01,,,,,
2.3,Lectura,3,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.72,0.11,0.12,0.05,,,,,
2.3,Lectura,3,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.67,0.14,0.13,0.05,,,,,
2.3,Lectura,6,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.3,0.5,0.12,0.08,,,,,
2.3,Lectura,6,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.38,0.44,0.1,0.08,,,,,
2.3,Matemáticas,3,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.79,0.13,0.07,0.01,,,,,
2.3,Matemáticas,3,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.75,0.17,0.08,0.01,,,,,
2.3,Matemáticas,6,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.73,0.25,0.02,0,,,,,
2.3,Matemáticas,6,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.75,0.22,0.03,0,,,,,
2.4,Ciencias,6,Pertenencia a etnia indígena,"Indicador de pertenencia del estudiante a un grupo de población indígena: son aquellos cuya familia les habla principalmente en lengua indígena dentro del hogar y cuyas madres se identifican como pertenecientes a una etnia originaria. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes indígenas mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",No pertenece,,,,,,,,,
2.4,Ciencias,6,Pertenencia a etnia indígena,"Indicador de pertenencia del estudiante a un grupo de población indígena: son aquellos cuya familia les habla principalmente en lengua indígena dentro del hogar y cuyas madres se identifican como pertenecientes a una etnia originaria. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes indígenas mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",Pertenece,,,,,,,,,
2.4,Lectura,6,Pertenencia a etnia indígena,"Indicador de pertenencia del estudiante a un grupo de población indígena: son aquellos cuya familia les habla principalmente en lengua indígena dentro del hogar y cuyas madres se identifican como pertenecientes a una etnia originaria. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes indígenas mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",No pertenece,,,,,,,,,
2.4,Lectura,6,Pertenencia a etnia indígena,"Indicador de pertenencia del estudiante a un grupo de población indígena: son aquellos cuya familia les habla principalmente en lengua indígena dentro del hogar y cuyas madres se identifican como pertenecientes a una etnia originaria. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes indígenas mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",Pertenece,,,,,,,,,
2.4,Matemáticas,6,Pertenencia a etnia indígena,"Indicador de pertenencia del estudiante a un grupo de población indígena: son aquellos cuya familia les habla principalmente en lengua indígena dentro del hogar y cuyas madres se identifican como pertenecientes a una etnia originaria. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes indígenas mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",No pertenece,,,,,,,,,
2.4,Matemáticas,6,Pertenencia a etnia indígena,"Indicador de pertenencia del estudiante a un grupo de población indígena: son aquellos cuya familia les habla principalmente en lengua indígena dentro del hogar y cuyas madres se identifican como pertenecientes a una etnia originaria. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes indígenas mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",Pertenece,,,,,,,,,
2.4,Ciencias,6,Pertenencia a grupo de población migrante,"Indicador de pertenencia del estudiante a un grupo de población migrante: son aquellos niños cuyos padres y ellos mismos nacieron en un país extranjero. Los análisis revelan que solo el 4,2% de los estudiantes participantes en el estudio cumplen esta condición. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes migrantes mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",No pertenece,0.59,0.35,0.05,0.01,,,,,
2.4,Ciencias,6,Pertenencia a grupo de población migrante,"Indicador de pertenencia del estudiante a un grupo de población migrante: son aquellos niños cuyos padres y ellos mismos nacieron en un país extranjero. Los análisis revelan que solo el 4,2% de los estudiantes participantes en el estudio cumplen esta condición. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes migrantes mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",Pertenece,0.7,0.24,0.04,0.01,,,,,
2.4,Lectura,6,Pertenencia a grupo de población migrante,"Indicador de pertenencia del estudiante a un grupo de población migrante: son aquellos niños cuyos padres y ellos mismos nacieron en un país extranjero. Los análisis revelan que solo el 4,2% de los estudiantes participantes en el estudio cumplen esta condición. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes migrantes mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",No pertenece,0.39,0.44,0.1,0.08,,,,,
2.4,Lectura,6,Pertenencia a grupo de población migrante,"Indicador de pertenencia del estudiante a un grupo de población migrante: son aquellos niños cuyos padres y ellos mismos nacieron en un país extranjero. Los análisis revelan que solo el 4,2% de los estudiantes participantes en el estudio cumplen esta condición. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes migrantes mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",Pertenece,0.56,0.37,0.05,0.02,,,,,
2.4,Matemáticas,6,Pertenencia a grupo de población migrante,"Indicador de pertenencia del estudiante a un grupo de población migrante: son aquellos niños cuyos padres y ellos mismos nacieron en un país extranjero. Los análisis revelan que solo el 4,2% de los estudiantes participantes en el estudio cumplen esta condición. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes migrantes mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",No pertenece,0.76,0.22,0.02,0,,,,,
2.4,Matemáticas,6,Pertenencia a grupo de población migrante,"Indicador de pertenencia del estudiante a un grupo de población migrante: son aquellos niños cuyos padres y ellos mismos nacieron en un país extranjero. Los análisis revelan que solo el 4,2% de los estudiantes participantes en el estudio cumplen esta condición. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes migrantes mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",Pertenece,0.91,0.07,0.01,0.01,,,,,
2.4,Ciencias,6,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,No,0.48,0.43,0.08,0.01,,,,,
2.4,Ciencias,6,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,Sí,0.61,0.33,0.05,0.01,,,,,
2.4,Lectura,3,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,No,,,,,,,,,
2.4,Lectura,3,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,Sí,,,,,,,,,
2.4,Lectura,6,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,No,0.28,0.47,0.13,0.12,,,,,
2.4,Lectura,6,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,Sí,0.47,0.39,0.07,0.06,,,,,
2.4,Matemáticas,3,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,No,0.68,0.2,0.11,0.01,,,,,
2.4,Matemáticas,3,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,Sí,0.82,0.1,0.08,0,,,,,
2.4,Matemáticas,6,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,No,0.67,0.29,0.03,0,,,,,
2.4,Matemáticas,6,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,Sí,0.73,0.24,0.03,0,,,,,
