id,materia,grado,tema,tema_descripcion,parametro,porcentaje_nivel_1,porcentaje_nivel_2,porcentaje_nivel_3,porcentaje_nivel_4,puntaje_promedio,quintil_i_puntaje,quintil_v_puntaje,nota_tooltip,nota_grafico
2.2,Matemáticas,6,Asistencia en educación inicial entre los 4 y 6 años,"Indicador de asistencia regular del estudiante, durante al menos un año a educación formal inicial al momento de rendir la prueba ERCE en 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019.",No,0.59,0.29,0.09,0.03,,,,,
2.2,Matemáticas,6,Asistencia en educación inicial entre los 4 y 6 años,"Indicador de asistencia regular del estudiante, durante al menos un año a educación formal inicial al momento de rendir la prueba ERCE en 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019.",Sí,0.52,0.36,0.09,0.02,,,,,
2.2,Ciencias,6,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Dos o más veces al mes,0.53,0.37,0.08,0.02,665.94,,,,
2.2,Ciencias,6,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Menos de una vez al mes,0.46,0.41,0.1,0.03,680.07,,,,
2.2,Lectura,3,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Dos o más veces al mes,0.59,0.18,0.17,0.07,660.26,,,,
2.2,Lectura,3,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Menos de una vez al mes,0.5,0.2,0.21,0.1,682.17,,,,
2.2,Lectura,6,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Dos o más veces al mes,0.32,0.54,0.09,0.05,655.98,,,,
2.2,Lectura,6,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Menos de una vez al mes,0.27,0.54,0.11,0.07,670.07,,,,
2.2,Matemáticas,3,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Dos o más veces al mes,0.5,0.24,0.18,0.07,693.23,,690.62,,
2.2,Matemáticas,3,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Menos de una vez al mes,0.42,0.26,0.23,0.09,710.46,,727.02,,
2.2,Matemáticas,6,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Dos o más veces al mes,0.58,0.33,0.07,0.02,,,,,
2.2,Matemáticas,6,Inasistencia mensual,"Indicador de asistencia regular del estudiante, durante un semestre académico al momento de rendir la prueba ERCE 2019. Elaborado a partir de los cuestionarios de factores asociados de familia ERCE 2019. Nota: Se considera inasistencia si ha faltado igual o más de un par de veces por mes.",Menos de una vez al mes,0.51,0.36,0.1,0.03,,,,,
2.2,Ciencias,6,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Nunca,0.47,0.41,0.1,0.03,678.85,,,,
2.2,Ciencias,6,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Una o más veces,0.58,0.33,0.06,0.04,656.79,,,,
2.2,Lectura,3,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Nunca,0.46,0.21,0.23,0.1,689.71,,721.86,,
2.2,Lectura,3,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Una o más veces,0.69,0.15,0.11,0.05,638.66,,661.2,,
2.2,Lectura,6,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Nunca,0.27,0.55,0.11,0.07,670.55,,,,
2.2,Lectura,6,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Una o más veces,0.42,0.48,0.07,0.03,634.83,,,,
2.2,Matemáticas,3,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Nunca,0.4,0.27,0.24,0.09,716.47,724.51,724.94,,
2.2,Matemáticas,3,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Una o más veces,0.61,0.2,0.14,0.05,673.27,682.82,668.77,,
2.2,Matemáticas,6,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Nunca,0.52,0.36,0.1,0.03,687.6,,,,
2.2,Matemáticas,6,Repetición de grado,"Indicador de repitencia de grado del estudiante, durante la trayectoria en educación primaria al momento de rendir la prueba ERCE 2019. Elaborado a partir del cuestionario de factores asociados de estudiantes ERCE 2019.",Una o más veces,0.62,0.3,0.06,0.02,664.92,,,,
2.3,Ciencias,6,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.43,0.4,0.12,0.05,692.57,688.57,,,
2.3,Ciencias,6,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.47,0.4,0.1,0.02,676.56,650.37,,,
2.3,Lectura,3,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.44,0.22,0.22,0.12,694.43,,,,
2.3,Lectura,3,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.52,0.18,0.2,0.1,677.49,,,,
2.3,Lectura,6,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.27,0.55,0.11,0.08,,,,,
2.3,Lectura,6,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.28,0.54,0.11,0.07,,,,,
2.3,Matemáticas,3,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.39,0.28,0.23,0.1,,,,,
2.3,Matemáticas,3,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.45,0.25,0.22,0.09,,,,,
2.3,Matemáticas,6,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.5,0.36,0.1,0.04,,,,,
2.3,Matemáticas,6,Involucramiento en actividades escolares,"Índice compuesto por distintos reactivos relacionados con el involucramiento en actividades escolares por parte de los padres y madres como asistencia a reuniones, conversaciones con profesores, trabajos voluntarios en la escuela, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.52,0.36,0.09,0.02,,,,,
2.3,Ciencias,6,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.41,0.44,0.12,0.03,,,,,
2.3,Ciencias,6,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.48,0.4,0.09,0.03,,,,,
2.3,Lectura,3,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.55,0.18,0.19,0.08,,,,,
2.3,Lectura,3,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.49,0.2,0.21,0.1,,,,,
2.3,Lectura,6,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.21,0.58,0.14,0.08,685.34,664.57,,,
2.3,Lectura,6,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.29,0.54,0.1,0.06,664.88,631.8,,,
2.3,Matemáticas,3,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.43,0.26,0.22,0.09,,,,,
2.3,Matemáticas,3,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.43,0.27,0.22,0.09,,,,,
2.3,Matemáticas,6,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Cuartil superior,0.47,0.39,0.12,0.03,697.63,699.86,,,
2.3,Matemáticas,6,Involucramiento parental en actividades de aprendizaje en el hogar,"Índice compuesto por distintos reactivos relacionados con el monitoreo y asistencia de padres y madres en el proceso de aprendizaje en el hogar como ayuda en tareas, conversaciones sobre la trayectoria académica, entre otros. Se compara el Cuartil superior (25% de mayor involucramiento) con el Resto de la muestra (75% restante).",Resto de la muestra,0.54,0.35,0.09,0.03,684.06,670.24,,,
2.4,Ciencias,6,Pertenencia a etnia indígena,"Indicador de pertenencia del estudiante a un grupo de población indígena: son aquellos cuya familia les habla principalmente en lengua indígena dentro del hogar y cuyas madres se identifican como pertenecientes a una etnia originaria. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes indígenas mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",No pertenece,0.39,0.46,0.12,0.04,696.08,681.47,,,
2.4,Ciencias,6,Pertenencia a etnia indígena,"Indicador de pertenencia del estudiante a un grupo de población indígena: son aquellos cuya familia les habla principalmente en lengua indígena dentro del hogar y cuyas madres se identifican como pertenecientes a una etnia originaria. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes indígenas mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",Pertenece,0.57,0.33,0.09,0.01,658.4,644.36,,,
2.4,Lectura,6,Pertenencia a etnia indígena,"Indicador de pertenencia del estudiante a un grupo de población indígena: son aquellos cuya familia les habla principalmente en lengua indígena dentro del hogar y cuyas madres se identifican como pertenecientes a una etnia originaria. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes indígenas mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",No pertenece,0.21,0.56,0.14,0.1,688.23,,,,
2.4,Lectura,6,Pertenencia a etnia indígena,"Indicador de pertenencia del estudiante a un grupo de población indígena: son aquellos cuya familia les habla principalmente en lengua indígena dentro del hogar y cuyas madres se identifican como pertenecientes a una etnia originaria. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes indígenas mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",Pertenece,0.35,0.5,0.1,0.04,649.89,,,,
2.4,Matemáticas,6,Pertenencia a etnia indígena,"Indicador de pertenencia del estudiante a un grupo de población indígena: son aquellos cuya familia les habla principalmente en lengua indígena dentro del hogar y cuyas madres se identifican como pertenecientes a una etnia originaria. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes indígenas mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",No pertenece,0.45,0.41,0.11,0.03,699.72,,,,
2.4,Matemáticas,6,Pertenencia a etnia indígena,"Indicador de pertenencia del estudiante a un grupo de población indígena: son aquellos cuya familia les habla principalmente en lengua indígena dentro del hogar y cuyas madres se identifican como pertenecientes a una etnia originaria. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes indígenas mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",Pertenece,0.55,0.34,0.1,0.02,677.94,,,,
2.4,Ciencias,6,Pertenencia a grupo de población migrante,"Indicador de pertenencia del estudiante a un grupo de población migrante: son aquellos niños cuyos padres y ellos mismos nacieron en un país extranjero. Los análisis revelan que solo el 4,2% de los estudiantes participantes en el estudio cumplen esta condición. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes migrantes mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",No pertenece,0.46,0.41,0.1,0.03,,,,,
2.4,Ciencias,6,Pertenencia a grupo de población migrante,"Indicador de pertenencia del estudiante a un grupo de población migrante: son aquellos niños cuyos padres y ellos mismos nacieron en un país extranjero. Los análisis revelan que solo el 4,2% de los estudiantes participantes en el estudio cumplen esta condición. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes migrantes mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",Pertenece,0.71,0.28,0.01,0,,,,,
2.4,Lectura,6,Pertenencia a grupo de población migrante,"Indicador de pertenencia del estudiante a un grupo de población migrante: son aquellos niños cuyos padres y ellos mismos nacieron en un país extranjero. Los análisis revelan que solo el 4,2% de los estudiantes participantes en el estudio cumplen esta condición. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes migrantes mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",No pertenece,0.26,0.55,0.11,0.07,,,,,
2.4,Lectura,6,Pertenencia a grupo de población migrante,"Indicador de pertenencia del estudiante a un grupo de población migrante: son aquellos niños cuyos padres y ellos mismos nacieron en un país extranjero. Los análisis revelan que solo el 4,2% de los estudiantes participantes en el estudio cumplen esta condición. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes migrantes mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",Pertenece,0.31,0.67,0.02,0,,,,,
2.4,Matemáticas,6,Pertenencia a grupo de población migrante,"Indicador de pertenencia del estudiante a un grupo de población migrante: son aquellos niños cuyos padres y ellos mismos nacieron en un país extranjero. Los análisis revelan que solo el 4,2% de los estudiantes participantes en el estudio cumplen esta condición. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes migrantes mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",No pertenece,0.51,0.37,0.1,0.03,,,,,
2.4,Matemáticas,6,Pertenencia a grupo de población migrante,"Indicador de pertenencia del estudiante a un grupo de población migrante: son aquellos niños cuyos padres y ellos mismos nacieron en un país extranjero. Los análisis revelan que solo el 4,2% de los estudiantes participantes en el estudio cumplen esta condición. El análisis de esta variable se realizó para los países participantes con un porcentaje de estudiantes migrantes mayor a 1%, ya sea en tercer grado, sexto grado o ambos.",Pertenece,0.72,0.25,0.03,0,,,,,
2.4,Ciencias,6,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,No,0.42,0.42,0.12,0.04,,,,,
2.4,Ciencias,6,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,Sí,0.35,0.51,0.12,0.02,,,,,
2.4,Lectura,3,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,No,,,,,,,,,
2.4,Lectura,3,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,Sí,,,,,,,,,
2.4,Lectura,6,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,No,0.24,0.54,0.13,0.09,,,,,
2.4,Lectura,6,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,Sí,0.2,0.61,0.13,0.06,,,,,
2.4,Matemáticas,3,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,No,0.4,0.25,0.24,0.11,,,,,
2.4,Matemáticas,3,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,Sí,0.48,0.17,0.22,0.13,,,,,
2.4,Matemáticas,6,Trabajo infantil,Indicador de los estudiantes que reportaron trabajar fuera de su hogar por una remuneración.,No,0.47,0.38,0.11,0.03,,,,,
